,ownerID,expDescription,4,8,10,11,19,school
1074,3547,my senior year i accomplished the planning of an entire religion weekend called kairos i was the rector which is the leader of all the entire retreat which gave me the responsibility to make sure the religious weekend ran smoothly i planned every moment from top to bottom for  individuals everything from making groups room assignments and planning each religion reflection hour i started planning the end of my junior year in high school and once the weekend was over in november  i has felt so accomplished and proud of myself for finishing something from start to finish as well as changing peoples lives because of this religion weekend it was an amazing experiences and an ever more fulfilling moment once i had finished what i started getting to be apart of something like this really has changed me and has improved my leadership and organization skills,0,0,0,1,0,psu
1075,3548,this summer i worked at an inn in my town there i checked people in and out made and served meals and set tables it was a small twenty room inn the customers were mostly elderly but a lot of weddings are held nearby so a lot of wedding parties stay over the inn is small so there are only four burners on the stove and three other workers when a big wedding party is staying over it is a big rush at breakfast because everyone comes down at once one day it was very packed at breakfast and everyone was ordering hot meals people were getting angry because they were hungry and the food was taking forever to come out in order to calm people down i put coffee cake out on all the tables so people could nibble on it while waiting for their meals by doing this i made the consumers happier and gave the cooks more time to make the meals ,1,1,0,1,0,psu
1076,3474,on august  i attended a sorority recruitment orientation meeting for as long as i can remember i wanted to be in a sorority the size of penn state is a little overwhelming and i really feel sororities do a great job of making a huge environment seem small i want to make lasting friendships with girls who i know will be a part of my life throughout college also i have always had a passion for service and want to continue my involvement in philanthropy throughout and beyond my college career i cant wait to be a part of thon because the unity fostered by the entire school to reach a common goal is truly inspiring after the rushing period was finally over i was able to get a bid from a sorority i truly felt myself fitting into i attended my sororities first meeting where they explained their values and what sisterhood meant to them it was exactly what i expected i feel like i can finally have a family here at penn state i cant wait to have more bonding experiences,0,0,0,0,0,psu
1077,3434,wednesday i went to my first mit meeting for gamma sigma sigma  its a service sorority whose main focus is community service as well as building amazing friendships  i loved it so much more than i expected to the sisters were so friendly and welcoming to all i believe moving forward with becoming a sister of gamma sig will be an amazing experience for me as my first few weeks at penn state were hard and i have struggled to make friends  this is encourage me to experience things i might never have been able to meet new people and make connections with alumni that might be useful to me in the future  i am thrilled to get involved in such a great organization and help others while making best friends for many years to come,0,0,0,0,1,psu
1078,3482,i decided to attend the health and human development student council club meeting this past week to learn a little more about the club itself and how they interact within the college and the university in general i want to gain new skills like leadership and community involvement while in college so i thought a student council would be a perfect way to participate joining clubs for different interests in general is a great way to get involved and meet new people the club meeting wasnt what i expected but was better and more informative than i thought it was going to be we were shown a presentation on how to work lionpath for next semester then were split into committees based on our interests i joined the community service committee i am going to go back to the new club meeting as it let me feel involved with people in my major and college as well as with my school,1,0,0,0,0,psu
1079,3432,last wednesday i attended the kinesiology club because i was interested in finding out more information about it in college i hope i get more knowledge about athletic training leadership and information i will need in the real world by having these traits with me after college i feel that i will be better prepared for after college the kinesiology club will help me meet my goals because it has to do with athletic training leadership positions i can get into and it will help me connect with others in my major who are students like me or who have already graduated and has a job in the industry when i went to the meeting it was everything what i expected and more they were really nice and it felt like this was the club for me to be apart of they have different events that are easy to participate in and to attend i will go again because it will help me out in the long run and i already have paid my dues for this year i will have a lot of opportunities to get more involved,1,0,0,0,0,psu
1080,3559,before moving to switzerland i not only had to prepare for the cultural difference but the language barrier to prepare myself i took the initiative to start learning early by watching tv and some of my favorite movies in french obviously i would not be fluent after doing so but i would be more comfortable with the language and their pronunciations this later helped me excel in my in school french classes and even gave me the advantage to skip a level after about  months i was very comfortable with the language and could even hold a conversation sadly after moving back to the us i did not keep up with the language and have lost most of my abilities to speak it however if i take the initiative and set a goal to relearn french i believe i could do so,0,0,0,0,0,psu
1081,3470,i went to my second kinesiology club meeting last wednesday  i joined the kinesiology club because my major is athletic training and this club is full of people sharing my same major  by joining a club with people in my major i am able to draw on their experiences and try not to make their mistakes too the meeting was what i expected  we talked about our upcoming canning trip for thon for the next weekend i will be going to this club again and hope to make it to as many meetings and events as i can,0,0,0,0,1,psu
1082,3467,being a kinesiology major i decided to join the kinesiology club after  meetings i think i made a good choice whether its fundraising for thon or staying active to promote good health this club has many positive aspects to it with fundraising you not only work together with your peers but you engage with the community around you at the same time working together as a team leads to a more enjoyable environment for everyone involved with adaptability it can be challenging at first being in a club where you dont know anyone seems intimidating but once you begin volunteering at social events new friends will be made and you will adapt to your surroundings i am looking forward to being a part of this club in all  of my years here at penn state as it will strengthen several areas of my character,0,0,1,1,0,psu
1083,3490,i went to a hockey management association meeting because i am majoring in recreation park and tourism management to get into arena management after college so this is a great way to engage that interest while in school not only can i be a part of this club but i can take an arena management class offered after attending the meeting i learned a little about all the positions i could learn to do from escorting the teams to the ice tracking stats from the penalty box and relaying the information to the pa greeting people at the entrances and helping to direct them to where they need to go or even putting on ice promotional activities between periods this was what i was hoping for because i can learn several different aspects of game day operations and gain invaluable experience because of it i will definitely be going to more meetings in order to get more involved and learn as much as possible it is something i want to do and there is no time like the present to begin,1,0,0,0,0,psu
1084,3487,we talked about events in the club and we later played political jeopardy  i got to learn a lot about the political system and how it functioned  we also got into teams working on team building and bonding  we also got to learn about new volunteer opportunities we could attend around campus  ,1,0,0,1,1,psu
1085,3418,when i was younger i would frequently run around outside with my friends and enjoy the day  the arboretum is a place that brings me back home wanting to be a child again it was so beautiful and a very romantic place to take a significant other being at the arboretum made me reflect back on my life but it also made me understand what being an adult is all about  growing up means that you have to take on more responsibility and for me that was becoming the president of the cancer society club this club raises money for local cancer patients in need i hosted a zumba fundraiser which allowed the community to get involved with the cause throughout this experience i learned valuable leadership qualities this includes public speaking as well as time management ,0,0,0,0,0,psu
1086,3406,i did not really know what to expect when walking into the focus group knowing that it was going to be moderated by one of my peers it turned out to be very beneficial by the end we talked about pros and cons of the website we also expressed ideas to maybe switch up the website a little and not add so much the focus group really got my mind thinking of possible questions to ask i did not look that far into the website so it was helpful to hear others thoughts on it we really worked as a team to express new ideas for the live it team the focus group was very helpful because us participants could bounce ideas off each other we were all the same age and obviously college students which was helpful because not one person over powered the conversation by the end of the focus group my mind was still thinking of the conversations we had the focus group helped me and i think my other classmates critically think about the live it platform and possible questions we may have ,0,1,0,1,0,psu
1087,3398,today i lead a focus group of  people  we talked about social media and how to improve the live it platform so that more people will find it useful  as moderator of a large focus group i had a tough task  with many people some participants felt shy and therefore would not participate  i attempted to get these individuals involved by engaging with them on a level where they would feel comfortable  on top of that with a large group there were many different ideas being tossed around so it was difficult to continually build on one idea  in order to combat this challenge without eliminating the idea generation process i would cycle back to previous points and question these topics further  lastly i had to focus hard on remaining unbiased in my questioning so i would not sway our focus group findings  overall i think i was successful as we generated many ideas on how the live it platform could be improved,0,0,0,1,1,psu
1088,3417,participating in a focus group was a new experience for me i walked into the room slightly aware of what to expect based on video examples from class but i was still apprehensive about how the flow of the group would play out our moderator riley did a great job at easing me and my peers into the discussion and the introductions that we did in the beginning made the atmosphere feel open and lighthearted while it is often a concern that people will succumb to the group pressure of a focus group and feel uneasy in voicing their opinions i think our group did a good job in encouraging one another to speak out and say what was on their mind i noticed that after some questions that had awkward pauses before anyone stepped up to speak this could be interpreted as apprehension however i personally found myself needing time to think  carefully about the question and to through a response before speaking overall our focus group had a strong dynamic and an interesting discussion,0,1,0,1,1,psu
1089,3397,i participated in a focus group with members of my class about the liveitu platform the focus group started off by talking about our overall opinions of live it the general consensus was that although live it is a unique idea our age group doesnt see the need to use it if recruiters arent looking at it for potential job applicants the rest of the focus group was centered around soft skills this conversation started off as a challenge because currently no one in our group documents their soft skills this activity required a lot of critical thinking because we had to think of ways to get both freshman and juniors to see the value in documenting their soft skills when in reality we were struggling to see the value ourselves we also used teamwork in this focus group because we had to work together to keep the dialogue going i felt we achieved good teamwork when we were bouncing ideas off of each other and the conversation was continuously flowing ,0,1,0,1,0,psu
1090,3425,in the focus group we discussed social media the liveitu site and how we believe it could affect our future teamwork was used to chose a time we could all work together i also saw teamwork because people would speak up based on others ideas or comments if someone said something relatable it encouraged me to chime in and say my thoughts if they were similar our group moderator did a great job at facilitating conversation so that everyone played a part in the group we got to learn first hand what a focus group is like and what it is like to participate in one which i think is a good learning tool after discussing them so much in class it was also useful because it was about something we are using and got to talk about why it could be useful for our future and people who are younger we used team work to answer the questions about new ideas we might have and we could use each others creativity for form these new ideas ,0,1,0,1,0,psu
1091,3393,recently i participated in a focus group about live its platform and its integration into a college environment the group selected was a set of students from the mktg  class so there was already a sense of comfort among everyone this comfort helped people get involved and voice their thoughts more readily than i imagine a randomly selected group of people may have this comfort allowed the members of the group to function more as a team and address thoughts thoroughly for example frequently a student would make a point about the platform and then two or three other students would support their teammates opinion furthermore teamwork was shown in disagreements with thoughts if students disagreed with an idea instinctively theyd explain the logic for their stance voice both opinions and avoid all conflict this positive team atmosphere as a focus group lead to the creation of new ideas that may not have come about if we were an unsupportive team,1,0,0,1,0,psu
1092,3412,the focus group discussion was a great experience overall our group decided to brainstorm ideas onto the white board and split the assignment into different small questions  teamwork was an essential part of our assignment due to our brainstorming approach and iceberg principle approach every member of the focus group contributed into the overall idea which then led to us building and bouncing off eachothers ideas for example we discussed the advantage and disadvantage of liveitus user interface and ways to improve it this was then further expanded through the underlying issues instead of the symptoms in the end we concluded that the college demographics perception of an ideal social media platform and functions are different than what the current user interface provides   in the end i felt that this activity was a great opportunity in order for the group to not only do the assignment and learn but also to build a stronger relationship with other classmates ,0,1,0,1,1,psu
1093,3573,people learn new things every day whether on their own or from other peopleone time where i took initiative to learn something new was when i learned to decorate cakesi grew up watching cooking shows like cake boss and ace of cake so i knew i wanted to explore the culinary field specifically pastries and cakesi started by watching more videos and trying to teach myselfi would spend full days baking and decorating i began collecting the tools of the trade and slowly learning how to pipe and decorate cakesit took a lot of hard work effort and time but i gradually became good at ita few months later i spent a day shadowing under a professional pastry chef at a local bakeryduring the time i spent shadowing under him i learned more tips and tricks than in the previous yearthis taught me that no matter how hard you try to teach yourself something a little help from other people cannot hurtalso that you can learn new things all the time and to constantly work at those skills,1,0,0,0,0,psu
1094,3477,team work during the focus group meeting communication was a huge factor many people had similar opinions but people were not afraid to share a different thought everyone was respectful and riley took everyones opinions down and attempted to build on them through the many opinions presented everyone was able to create a more complex and better established understanding of the uses of the site and where it could improve on   interpersonal skills this was a good exercise in learning other peoples opinions while constructively sharing my own in the group everyones voice was heard and every opinion held weight ,0,0,0,1,1,psu
1095,3413,this past week some of my classmates and i participated in a focus group to discuss the pros and cons of a start up company we were recently introduced to there was a moderator asking the group questions and we would share our feelings and opinions about certain topics some topics included the platform of the start up its target audience and how to engage them and some ideas on how to improve the current model the company is using as a team we thought of different ways to fix some of the issues the company is having we also thought about certain ways to market the start up to a their target audience college students we agreed upon certain pros and cons that we discovered while exploring the startups website we all decided that the startup has a lot of potential but just needs some love and attention to better the current platform and to attract users working in this focus group environment gave us a safe place to share ideas and to build upon each others thoughts,0,1,0,1,1,psu
1096,3431,for class we had a focus group in which we met up and spoke about the liveit platform the focus group went well our moderator was well prepared and did a good job at guiding the discussion the group was enjoyable because going into the marketing field all students in this class will have to be in or moderate focus groups it was good practice the focus group we had was successful the group synergy in the room was good we all fed off of each other and were able to add on to what other people were saying for the most part we agreed with each other so there was never a huge debate about who was right on a subject our focus group was able to figure out some things we would change about the live it platform but also things we liked we were able to come up with an extensive amount of suggestions for the platform and hopefully they helpful and will be utilized to change the platform for the better thought the focus group was a great and useful experience for us  mr small,0,1,0,1,1,psu
1097,3411,the focus group was an overall positive experience everyone contributed honestly and fairly and some very useful and insightful points were raised no one spoke out of turn or over anyone and all suggestions and opinions were respected   this was the first focus group i had ever participated in so i wasnt entirely sure what to expect when i first entered the room i was a little nervous as i wasnt sure how involved i was supposed to be or how involved others were going to be i was pleasantly surprised as to how much i enjoyed this new concept of sharing ideas and my initial doubt made me think of times when i was a child and afraid to try new things it was almost like starting a new of school and you werent sure who your friends would be or if anyone would like or respect you as time went on i became more comfortable with sharing and i think our whole group worked very well at bouncing of each others ideas and respectfully stating whether they agreed or disagreed ,1,1,0,1,0,psu
1098,3394,one of the seven habits of highly effective people is seek first to understand then to be understood participating in a focus group truly helped me understand that principle in a room full of opinionated college students its extremely important to not just listen but to also understand what each speaker is trying to say from there it becomes much easier to have a productive conversation for instance rather than simply shooting down the opinion of my peer with a counterargument i thought about why she might have her particular point of view consequently i was able to respond with a respectful difference of opinion rather than with an emotionallydriven reaction  furthermore participating in a focus group opened my eyes to a wide variety of experiences and opinions while many of my peers and i share a major we have different views and visions for our career paths we come from several different backgrounds and thus have varying insights to offer,0,0,0,1,1,psu
1099,3461,my focus group experience showed me the value of teamwork and collaboration before the focus group i did not see the full potential of the live it platform i thought the site was a good idea however i did not see how the platform would apply to my life as a junior in college after listening to other ideas and perspectives i left the discussion understanding the potential this web site really has for students to develop their soft skills my perspective changed based on the knowledge i gained from the members in my focus group this is the value in teamwork and collaboration gaining knowledge from others a crucial part of learning is being open to outside perspectives and really breaking away from your mental box if i had not participated in this activity i would be stuck in the same initial perspective i had from the beginning as the cliche goes two heads are always better than one ,1,1,0,1,1,psu
1100,3529,i learned from this assignment that academic integrity promotes integrity honesty hard work and how it was valued at our university i was very familiar with the issues i learned during the academic integrity vignettes because my high school also promoted the same ideas after watching stolen test plagiarism and group project i found that i truly only had a situation with the group project video where a student in a group with me did not want to do their work at the time i did not truly care because i did not want to make a big deal out of it i did not want to get my partners in trouble  however now i understand how important it is to not compromise the worth of anothers work plagiarism unequal effort during group projects and stealing test all compromise this i have been out of my comfort zones many times in my life however the most uncomfortable i have ever been is coming to college although it is hard i deal with it by getting involved,0,1,0,0,0,psu
1101,3581,a significant learning problem i have faced would be having attention deficit disorder i was diagnosed with add my freshman year of high school after a concussion that took me out of school for weeks at the time i thought my add was caused from my concussion but now see how i was unknowingly struggled with add my entire life since i started school my teachers have been making comments about how i talkative in class my parents took this and thought our daughter is a social butterfly when my parents noticed my grades were lower then average they thought i wasnt paying attention or trying hard in my classes not until high school did my parents question if i might have had add this diagnosis changed me into a completely different student and was a big relief because i could finally prove my grades werent because i didnt care recovering from this concussion was definitely a hard time however i am grateful because it helped make me into the student i now proudly say i am,0,1,0,0,0,psu
1102,3403,since i was a note taker i didnt really participate in the discussion but i took notes on their conversation and observed different ideas on liveit and other social media platform we agreed that live it is a bit confusing to use and treat it as not useful as it is i think writing this reflection at least helps me to keep up with what i did and say something at the interview a lot of students tend to hang out with a small group of people so we dont get to discuss as a team however it was valuable to gather and talk about how to improve this platform to be helpful for every class and be more professional that will motivate us to use it often we also interacted with each other and discussed about how we could document our soft skills or develop liveit to be unique from other social media platform i personally think liveit is an effective tool for students to get involved with others and represent ourselves to the companies therefore we should take advantage of what we have,0,1,0,1,1,psu
1103,3400,i was in the focus group that met on sept  led by riley as a team we had to collaborate to establish what we liked and didnt like about liveitu   this reminds me of a particular game in my high school football career when my coaches relied on mine and my fellow cocaptains scouting report of the other team during the week we would gather during school and before practice to collaborate and develop the scouting report we then gave our report to our coaches and teammates the game resulted in a  finish the first shutout in school history unfortunately that was the bright spot of the season because that was our only win but nonetheless our teamwork drove us to our lone win a game that i will remember forever,0,1,0,1,1,psu
1104,3405,participating in a focus group was a really cool and enlightening experience the moderator was very prepared which facilitated the conversation and made it easy to open up and talk about our honest thoughts i like this as part of the marketing field because it allows you to explain or hear the motivations we have as consumers and digs deeper into the mind of the target audience during the presentation to mr small it was compelling to have opposing and congruent opinions to show our thoughts about the product also i thought it was helpful that the presentation was an open forum  because i was able to see others responses and try to come up with solutions to make liveitu even better overall it was a very engaging experience and im glad i got to be a part of it,0,0,0,1,0,psu
1105,3407,on tuesday september  i was a participant for a focus group amongst my fellow marketing  peers the focus group was related to the new social media platform live it and how it has and will impact college students we discussed several issues such as how to encourage freshmen and juniors to begin using the platform we also discussed the numerous activities and opportunities this new platform provides and how it could impact our career and soft skills development several important topics were brought to light such as the character limit of the entries whether or not this platform is crucial for your development and how we could improve upon the features already provided this focus group with my peers  helped me to visualize live it in a new perspective and to decide what is necessary for its future success,1,1,0,1,0,psu
1106,3421,i had a great experience this past week participating in a focus group it showed me a lot about teamwork and communication it also emphasized the fact how thoughts and perceptions from one person can influence and create more thoughts in someone else everyone participated in the focus group and each person had very insightful thoughts i thought our group dynamic worked very well and the conversation we had was very interesting and kept me engaged ,1,0,0,1,1,psu
1107,3475,i had the opportunity to participate on focus group for the first time for the live it project as one of the note takers i got to listen to all the different responses that participants gave in our group when the focus group meeting began the moderator brought up questions and participants started to pitch in their opinions there were times when i caught people taking negatively about the live it platform once one single person brought up disadvantages of the usage of live it it was also interesting to see when one person stood up among others and stated his different opinion positive thoughts about the platform conversation continued so on  after experiencing being in a focus group i realized how teamwork is important everywhere we go we listen to others and engage with them as we state our own opinions as well also thinking critically on specific problems or issues are necessary in a setting where we bring ideas to the table ,0,1,1,1,0,psu
1108,3408,this tuesday my classmates and i participated in a focus group focusing on this very website we discussed what we liked about it what we could do to get people to use it and also what the company could improve on during this experience there were a couple times where nobody was speaking so during this time i usually would take charge and lead the conversation usually im used to letting others take control but this time i wanted to practice my public speaking skills i would also use my critical thinking to feed off of what others were saying i think this was a great experience to reflect on my time using the website and critically thinking about ways they can improve and reach a wider user base i think it was very productive and we came up with a lot of great ideas to help liveit and also helped us interact as a group and become familiar with each other,0,1,0,1,1,psu
1109,3402,focus groups are successful by allowing different minds to collaborate come up with ideas that individuals may not have come up with on their own its very important to be openminded and talkative in a focus group i learned a lot about myself by my ability to participate and share my ideas with the others in the focus group i liked the experience because i really like learning about others thoughts and perceptions and working in teams i think teamwork is one of the most valuable skills a person can have your ability to work with others will take you far in life ,0,1,0,1,0,psu
1110,3509,before this week i had never participated in a focus group however i had a general idea of what to expect due to learning about them in class when i arrived and sat around a table with my classmates i was excited to see how my peers felt about live it as the moderator opened up the conversation i noticed that everyone was a little bit timid at first after a few people spoke up though it seemed everyone got more comfortable personally i felt that as more people were speaking that i was generating more ideas and wanted to share with the group as a whole the group was really accepting and respectful of what each other had to say though not everyone shared the exact same opinions  about the live it platform everyone seemed to feel comfortable and confident sharing their thoughts i think the group was succesful in regards to teamwork because people felt free to both agree and disagree with one another this cooperation made it a productive focus group   ,0,0,0,1,1,psu
1111,3414,on tuesday night we participated in a focus group that pertained to matters regarding liveitu how to improve it and how to get the word out we talked about social media how we use it and how liveit could be a new form of social media we also talked about how freshmen could become interested in it i have never participated in a focus group before so i was interested to see how it would work i am used to large classes with hundreds of people so working with others and showing initiative was new to me it was a rewarding experience being able to come together as a group and discuss ideas to improve the liveit platform working together as a team really started a good discussion we were able to all state our own ideas and then form new ideas and opinions from what others had to say i think that it was beneficial to work as a team for this focus group because we came up with some creative new insights and thoughts that we may not have came up with working alone,1,0,0,1,1,psu
1112,3580,every time i saw someone riding a dirt bike i always wondered what it would feel like to experience the speed of a dirt bike after basically begging my dad to buy me a bike i received one on my  birthday i had never been on a dirt bike before or used a clutch i had watched so many videos on youtube that when the time came it was almost natural of course i could not go very fast or go off any jumps at first but with lots of practice i became very good this experience has shown me that i if i want to accomplish something i can do it if i put my mind to it,0,1,0,0,0,psu
1113,3582,during my three years in high school i was a member of a serviceoriented club  we collected receipts and donated to charities in order to help the poor  we also held a small flea market and donated money we earned to those who could not afford tuition and those who suffered from disasters  though we just donated little amounts of money the most important thing that we conveyed was the belief that we are the world to the next generation and that we need to help each other  i realized there were lots of people who needed help even though they were trying to get by alone  with only just a little help they would live more comfortably,0,0,0,1,0,psu
1114,3395,this past week i participated in the focus group on the startup company liveitu we were prompted with many topics on our thoughts and feelings on different topics where we utilized a lot of teamwork skills a long with other soft skills one of the things i found was most important during the focus group and with team work in general is respect during the focus group people presented their opinions on different prompted topics with any group but especially a group as large as our focus group people are going to have different opinions while i may not agree with everyones opinions its really important to be respectful of anything anyone else says respecting everyones ideas allowed me to see multiple sides of arguments working as a team allowed each person in the group to think in different ways and build off of each others ideas to provide feedback to liveit the focus group was a good experience working with others to come up with better ideas than i would on my own ,0,1,0,1,1,psu
1115,3401,i learned about two vital elements in teamworkknowledge of role and ability to solve problems first knowing who you were in the group is important we had the moderator note takers and participants in the focus group by understanding our roles it let the discussion went smoothly and meaningfully for example it became easier for moderator and participants to not be heard and they got lost easily in a focus group however our moderator always encouraged everyone in the group to share opinion caring about those who did not speak often he avoided the problem of letting the vocal minority take over the discussion which might mislead results another thing i learned was skills to solve problem some people pointed out their problems while using live it nonetheless since we were in a group other participants were willing to share their experiences and solutions to problems as a result being in a group increased the ability to solve problems which were not fixed alone easily,0,0,0,1,0,psu
1116,3409,the focus group i participated in recently was very effective in the way it was handled my group worked really well together when we were talking through problems and coming up with solutions the moderator would ask questions in an organized fashion and after each question students would be able to talk freely and openly within the group we were able to discuss the problems in a respectful way and strategize ways to help solve these problems we kept the atmosphere very relaxed and comfortable which enabled us to stay engaged in the conversation teamwork is very important whether you are playing on a sports team participating in a group for a class or working for a company there will always be challenges in any group activity and it is essential that the team can support and trust each other this will improve performance and efficiency,0,1,0,1,1,psu
1117,3399,i attended a focus group as part of the market research for liveitu during the session i found that i had answers for most of my classmates complaints about the website which were verified later by the ceo of liveitu however i didnt speak up much until the end of the session i was overwhelmed by those who were confident about what they said for more than an hour i tried to figure out how should i state my opinion without upsetting someone then i decided to compliment opinions of others i added some ideas about features that should be on liveitu and realized that if i took the initiative and wasnt too afraid of  objection i would have worked well with the team i started to speak up more interact more with others and even argued with some thought it went totally fine i learnt that even in a focus group sharing and interact well with others were very important i cant always rely on the moderator,0,0,0,1,1,psu
1118,3580,i had a conversation with my friend sajad he is also a freshman here at penn state as i talked to my friend i put myself in his shoes and it really put things into perspective he like so many others have lived vastly different lives than my friends and i who were born and grew up in america i learned to think about people in a different perspective i believe this is important because it is important to be respectful to other peoples culture ,0,0,1,1,0,psu
1119,3410,this assignment required my mktg  class to hold a focus group to discuss the professional development platform liveit  the idea of a focus group hinges on concept of teamwork and coming together to solve a problem  collectively we engaged in academic discussion and reasoning after exposing ourselves to the platform  with the help of a moderator we began to formulate questions and concerns we had about the functionality of the platform its worth to a college student and ways to market it to new users  doing this require us to operate as a team to reach logical and helpful conclusions to present to mr small at liveit  personally this was my first experience in a focus group and i learned a lot about academic discussion among peers  we used teamwork to balance the discussion and maintain a coherent goal  overall i think this was a positive activity for me to have participated in and i will definitely volunteer for focus groups in the future to benefit myself and research,0,1,0,1,0,psu
1120,3427,throughout this focus group i collaborated with multiple other people generating ideas to help improve and define the live it platform we had to use creative thinking to create new ways to expose the platform to college students and how to get people to use the platform itself it was interesting to hear other peoples insights and opinions on the platform as a collective group we came to multiple concussions on how to present live it to the student body what changes need to be made to the site and how to use it to market yourself to recruiters i usually dont enjoy collaborating in a group setting but the openness and flow of this focus group made me think differently about the setting if we werent in a group a majority of the ideas we generated wouldnt exist and we would not have gone as in depth into the problems if we were assigned this assignment individually ,1,1,0,1,0,psu
1121,3426,after participating in the focus group recap during class on thursday i was able to fully understand all that a focus group can accomplish  after the first time we met with mr small i had a lot of questions about liveitu that i wanted to figure out  when i talked with my peers i realized that they had a lot of the same questions as i did  as we talked we came to a large consensus on a few things about liveitu  one of them was that they really need to nail down what exactly their tagline is so that it is easier to convey to people  second is that they need to make the website more user friendly so that people know how to navigate it  also they must explain to the user how this website is going to benefit them  i think it was interesting how many ideas people had just from using this platform once or twice  i feel as though we came to great conclusions that will help the liveitu team better understand how to make this platform successful  ,0,0,0,1,0,psu
1122,3597,the claim is that slavery ended in  however slavery was not officially ended until december   my experience at the palmer museum of art was eyeopening to say the least while i was there i came across an art piece titled twine by whitfield lovell after viewing this art piece i found it hard to breathe as someone had a rope around my neck the beauty of this painting was it left room for a lot of interpretation this painting showed an african american male with no legs and there was a rope resting on the painting i interpreted the painting as the male being a ghost who lost his life from this exact rope being from the  century i wasnt exposed to a lot of slavery examples i only heard about it this painting gave me the opportunity to expand my knowledge about slaves and what they endured as they went through this treacherous time,1,0,0,0,0,psu
1123,3598,during my first visit to the palmer museum of art i carefully observed all the intricate pieces of artwork even though it was required by my seminar class i really ended up enjoying the museum all of the different art expressed the artists feelings cultural and a hidden message looking at the art pieces really caused me to reflect on my inner curiosity to the hidden meaning behind each of them one of my favorites was a painting of a lion the brush strokes used to create texture to the lions fur were all so intricate underneath the lion were other visuals including a sneaker and some food while the hidden message to me wasnt very clear i was still able to draw my own conclusions about what the artist was trying to convey this higher level thinking really heightened my curiosity towards art and my overall creativity to my surprise i really enjoyed the museum and i will definitely be going back in the future whenever i need to get away from school stress,1,0,0,0,0,psu
1124,3464,liveit u focus group was conducted in order to provide general concept for develop liveit u platform the aim of the focus group was to determine the possible potential changes that could attract more users ranging from current undergrad students to even highschool students the majority of the time of focus group was devoted in understanding the current platform and opinions toward the possible changes interesting discussions generated as the focus group continued the general consensus was the vagueness of the platform itself most of the participants were not clear with the portfolio entries as they were not sure whether recruiters were actually taking their entries into consideration though many considered their soft skills to be important but it is unnecessary as for them to record given specific yet limited choices with the easy design and simple approach in live it u participants agreed live it could be a great app if it being recognized more by the recruiters,0,0,0,1,0,psu
1125,3601,over the summer i interned at a commercial realty firm during this internship i managed the front desk where i gave tenants directions and insight on some of the services that our company provides which improved my customer service skills where i realize now that it is easier for me to communicate with others on a more professional level throughout this internship i also was given the opportunity to work on my problem solvingconflict resolution skills by working on punch lists for the buildings that are managed by our company these punch lists consist of problems throughout the buildings that need to be fixed once these problems were noted i then had to communicate with appropriate people to fix each job i am very thankful to have had this opportunity because looking back i can see that it has improved my professional image and helped me with my college experience with networking skills and new problem solving experience,0,1,0,0,1,psu
